"","rok","strata","linia"
"6124",2008,7925.08,"Internal_Fr"
"6125",2008,5085.01,"Internal_Fr"
"6126",2008,3514.49,"Internal_Fr"
"6127",2008,4279.58,"Internal_Fr"
"6128",2008,3841.55,"Internal_Fr"
"6129",2008,183.52,"Internal_Fr"
"6130",2008,1297.08,"Internal_Fr"
"6131",2008,21498.58,"Internal_Fr"
"6132",2008,6487.45,"Internal_Fr"
"6133",2008,3426.1,"Internal_Fr"
"6134",2008,12941.54,"Internal_Fr"
"6135",2008,1950.12,"Internal_Fr"
"6136",2008,986.25,"Internal_Fr"
"6137",2008,2051.3,"Internal_Fr"
"6138",2008,30625.57,"Internal_Fr"
"6139",2008,16052.62,"Internal_Fr"
"6140",2008,771.8,"Internal_Fr"
"6141",2008,3249.31,"Internal_Fr"
"6142",2008,3735.71,"Internal_Fr"
"6143",2008,1442.29,"Internal_Fr"
"6144",2008,4691.32,"Internal_Fr"
"6145",2008,7170.36,"Internal_Fr"
"6146",2008,5153.47,"Internal_Fr"
"6147",2008,3058.56,"Internal_Fr"
"6148",2008,6853.78,"Internal_Fr"
"6149",2008,4019.52,"Internal_Fr"
"6150",2008,1394.48,"Internal_Fr"
"6151",2008,59.8,"Internal_Fr"
"6152",2008,6059.67,"Internal_Fr"
"6153",2008,501.98,"Internal_Fr"
"6154",2008,5432.42,"Internal_Fr"
"6155",2008,5371.51,"Internal_Fr"
"6156",2008,3949.95,"Internal_Fr"
"6157",2008,13978.09,"Internal_Fr"
"6158",2008,7512.09,"Internal_Fr"
"6159",2008,3090.47,"Internal_Fr"
"6160",2008,23212.18,"Internal_Fr"
"6161",2008,1421.45,"Internal_Fr"
"6162",2008,7255.8,"Internal_Fr"
"6163",2008,2544.35,"Internal_Fr"
"6164",2008,2768.13,"Internal_Fr"
"6165",2008,760.14,"Internal_Fr"
"6166",2008,534.22,"Internal_Fr"
"6167",2008,5811.23,"Internal_Fr"
"6168",2008,301.53,"Internal_Fr"
"6169",2008,4531.11,"Internal_Fr"
"6170",2008,2176.41,"Internal_Fr"
"6171",2008,1546.8,"Internal_Fr"
"6172",2008,5008.71,"Internal_Fr"
"6173",2008,751.7,"Internal_Fr"
"6174",2008,9148.05,"Internal_Fr"
"6175",2008,3557.47,"Internal_Fr"
"6176",2008,587.98,"Internal_Fr"
"6177",2008,218.97,"Internal_Fr"
"6178",2008,11857.92,"Internal_Fr"
"6179",2008,3506.89,"Internal_Fr"
"6180",2008,10578.24,"Internal_Fr"
"6181",2008,17191,"Internal_Fr"
"6182",2008,5482.11,"Internal_Fr"
"6183",2008,3586.61,"Internal_Fr"
"6184",2008,3845.13,"Internal_Fr"
"6185",2008,3069.6,"Internal_Fr"
"6186",2008,7647.71,"Internal_Fr"
"6187",2008,1045.37,"Internal_Fr"
"6188",2008,434.8,"Internal_Fr"
"6189",2008,4279.91,"Internal_Fr"
"6190",2008,19033.87,"Internal_Fr"
"6191",2008,5944.52,"Internal_Fr"
"6192",2008,2176.45,"Internal_Fr"
"6193",2008,12327.09,"Internal_Fr"
"6194",2008,188.43,"Internal_Fr"
"6195",2008,8125.09,"Internal_Fr"
"6196",2008,4537.19,"Internal_Fr"
"6197",2008,1348.73,"Internal_Fr"
"6198",2008,1576.26,"Internal_Fr"
"6199",2008,1662.06,"Internal_Fr"
"6200",2008,9711.46,"Internal_Fr"
"6201",2008,7347.92,"Internal_Fr"
"6202",2008,2702.21,"Internal_Fr"
"6203",2008,4653.79,"Internal_Fr"
"6204",2008,1737.85,"Internal_Fr"
"6205",2008,1152.95,"Internal_Fr"
"6206",2008,5273.27,"Internal_Fr"
"6207",2008,7043.21,"Internal_Fr"
"6208",2008,5501.88,"Internal_Fr"
"6209",2008,7468.57,"Internal_Fr"
"6210",2008,4742.67,"Internal_Fr"
"6211",2008,8164.57,"Internal_Fr"
"6212",2008,2994.17,"Internal_Fr"
"6213",2008,2276.23,"Internal_Fr"
"6214",2008,937.64,"Internal_Fr"
"6215",2008,3186.79,"Internal_Fr"
"6216",2009,2438.92,"Internal_Fr"
"6217",2009,1193.45,"Internal_Fr"
"6218",2009,3462.3,"Internal_Fr"
"6219",2009,1356.48,"Internal_Fr"
"6220",2009,18883.87,"Internal_Fr"
"6221",2009,1129.32,"Internal_Fr"
"6222",2009,5404.11,"Internal_Fr"
"6223",2009,11090.08,"Internal_Fr"
"6224",2009,13295.61,"Internal_Fr"
"6225",2009,11374.51,"Internal_Fr"
"6226",2009,989.67,"Internal_Fr"
"6227",2009,564.98,"Internal_Fr"
"6228",2009,537.05,"Internal_Fr"
"6229",2009,5050.65,"Internal_Fr"
"6230",2009,2597.36,"Internal_Fr"
"6231",2009,4589.01,"Internal_Fr"
"6232",2009,997.48,"Internal_Fr"
"6233",2009,225.15,"Internal_Fr"
"6234",2009,6215.75,"Internal_Fr"
"6235",2009,8219.76,"Internal_Fr"
"6236",2009,6398.03,"Internal_Fr"
"6237",2009,5574.15,"Internal_Fr"
"6238",2009,10549.29,"Internal_Fr"
"6239",2009,5159.01,"Internal_Fr"
"6240",2009,1444.17,"Internal_Fr"
"6241",2009,3321.46,"Internal_Fr"
"6242",2009,3633.63,"Internal_Fr"
"6243",2009,430.55,"Internal_Fr"
"6244",2009,1305.2,"Internal_Fr"
"6245",2009,3660.63,"Internal_Fr"
"6246",2009,3643.82,"Internal_Fr"
"6247",2009,1258.71,"Internal_Fr"
"6248",2009,6388.02,"Internal_Fr"
"6249",2009,7236,"Internal_Fr"
"6250",2009,3857.68,"Internal_Fr"
"6251",2009,3613.69,"Internal_Fr"
"6252",2009,731.48,"Internal_Fr"
"6253",2009,848.04,"Internal_Fr"
"6254",2009,15810.24,"Internal_Fr"
"6255",2009,17650.83,"Internal_Fr"
"6256",2009,10653.2,"Internal_Fr"
"6257",2009,5682.22,"Internal_Fr"
"6258",2009,4749.74,"Internal_Fr"
"6259",2009,649.88,"Internal_Fr"
"6260",2009,10771.45,"Internal_Fr"
"6261",2009,1027.92,"Internal_Fr"
"6262",2009,4324.62,"Internal_Fr"
"6263",2009,3028.63,"Internal_Fr"
"6264",2009,4334.93,"Internal_Fr"
"6265",2009,9132.12,"Internal_Fr"
"6266",2009,6410.45,"Internal_Fr"
"6267",2009,7802.6,"Internal_Fr"
"6268",2009,1872.59,"Internal_Fr"
"6269",2009,1104.07,"Internal_Fr"
"6270",2009,6576.44,"Internal_Fr"
"6271",2009,1675.81,"Internal_Fr"
"6272",2009,6619.99,"Internal_Fr"
"6273",2009,13167.38,"Internal_Fr"
"6274",2009,2502.72,"Internal_Fr"
"6275",2009,8304.81,"Internal_Fr"
"6276",2009,3410.19,"Internal_Fr"
"6277",2009,4488.61,"Internal_Fr"
"6278",2009,20.36,"Internal_Fr"
"6279",2009,10801.55,"Internal_Fr"
"6280",2009,264.38,"Internal_Fr"
"6281",2009,2261.97,"Internal_Fr"
"6282",2009,1068.13,"Internal_Fr"
"6283",2009,1000,"Internal_Fr"
"6284",2009,8809.75,"Internal_Fr"
"6285",2009,8363.65,"Internal_Fr"
"6286",2009,11825.16,"Internal_Fr"
"6287",2009,4900.02,"Internal_Fr"
"6288",2009,7878.74,"Internal_Fr"
"6289",2009,3825.66,"Internal_Fr"
"6290",2009,217.54,"Internal_Fr"
"6291",2009,10319.6,"Internal_Fr"
"6292",2009,10633.96,"Internal_Fr"
"6293",2009,8585.9,"Internal_Fr"
"6294",2009,9217.84,"Internal_Fr"
"6295",2009,3452.44,"Internal_Fr"
"6296",2009,10673.1,"Internal_Fr"
"6297",2009,1074.93,"Internal_Fr"
"6298",2009,1334.33,"Internal_Fr"
"6299",2009,1749.78,"Internal_Fr"
"6300",2010,2817.44,"Internal_Fr"
"6301",2010,2422.11,"Internal_Fr"
"6302",2010,2102.01,"Internal_Fr"
"6303",2010,375.29,"Internal_Fr"
"6304",2010,11364.16,"Internal_Fr"
"6305",2010,961.41,"Internal_Fr"
"6306",2010,5536.49,"Internal_Fr"
"6307",2010,565.4,"Internal_Fr"
"6308",2010,6347.09,"Internal_Fr"
"6309",2010,3042.12,"Internal_Fr"
"6310",2010,5336.38,"Internal_Fr"
"6311",2010,2277.18,"Internal_Fr"
"6312",2010,21.83,"Internal_Fr"
"6313",2010,804.26,"Internal_Fr"
"6314",2010,1031.64,"Internal_Fr"
"6315",2010,836.22,"Internal_Fr"
"6316",2010,4397.7,"Internal_Fr"
"6317",2010,24449.05,"Internal_Fr"
"6318",2010,3548.23,"Internal_Fr"
"6319",2010,10962.6,"Internal_Fr"
"6320",2010,458.04,"Internal_Fr"
"6321",2010,19416.69,"Internal_Fr"
"6322",2010,8026.56,"Internal_Fr"
"6323",2010,7110.52,"Internal_Fr"
"6324",2010,2259.84,"Internal_Fr"
"6325",2010,11938.14,"Internal_Fr"
"6326",2010,18744.45,"Internal_Fr"
"6327",2010,8384.93,"Internal_Fr"
"6328",2010,15062.91,"Internal_Fr"
"6329",2010,2446.07,"Internal_Fr"
"6330",2010,3616.12,"Internal_Fr"
"6331",2010,3223.73,"Internal_Fr"
"6332",2010,405.5,"Internal_Fr"
"6333",2010,895.08,"Internal_Fr"
"6334",2010,12051.55,"Internal_Fr"
"6335",2010,3391.19,"Internal_Fr"
"6336",2010,1244.38,"Internal_Fr"
"6337",2010,4485.4,"Internal_Fr"
"6338",2010,6633.61,"Internal_Fr"
"6339",2010,3462.61,"Internal_Fr"
"6340",2010,7924.01,"Internal_Fr"
"6341",2010,505.29,"Internal_Fr"
"6342",2010,807.54,"Internal_Fr"
"6343",2010,3013.89,"Internal_Fr"
"6344",2010,24830.85,"Internal_Fr"
"6345",2010,5287.54,"Internal_Fr"
"6346",2010,17969.69,"Internal_Fr"
"6347",2010,2536.22,"Internal_Fr"
"6348",2010,14514.25,"Internal_Fr"
"6349",2010,1072.15,"Internal_Fr"
"6350",2010,11836.16,"Internal_Fr"
"6351",2010,6152.39,"Internal_Fr"
"6352",2010,1855.25,"Internal_Fr"
"6353",2010,1693.34,"Internal_Fr"
"6354",2010,1673.78,"Internal_Fr"
"6355",2010,6726.58,"Internal_Fr"
"6356",2010,13857.74,"Internal_Fr"
"6357",2010,655.9,"Internal_Fr"
"6358",2010,1544.16,"Internal_Fr"
"6359",2010,2655.26,"Internal_Fr"
"6360",2010,1348.81,"Internal_Fr"
"6361",2010,1527.13,"Internal_Fr"
"6362",2010,1345.53,"Internal_Fr"
"6363",2010,7901.78,"Internal_Fr"
"6364",2010,4007.88,"Internal_Fr"
"6365",2010,2729.15,"Internal_Fr"
"6366",2010,4737.2,"Internal_Fr"
"6367",2010,236.56,"Internal_Fr"
"6368",2010,620.65,"Internal_Fr"
"6369",2010,5636.84,"Internal_Fr"
"6370",2010,7554.87,"Internal_Fr"
"6371",2010,8052.92,"Internal_Fr"
"6372",2010,43.91,"Internal_Fr"
"6373",2010,6598.03,"Internal_Fr"
"6374",2010,245.85,"Internal_Fr"
"6375",2010,2812.91,"Internal_Fr"
"6376",2010,11680.17,"Internal_Fr"
"6377",2010,5468.3,"Internal_Fr"
"6378",2010,751.46,"Internal_Fr"
"6379",2010,12722.54,"Internal_Fr"
"6380",2010,802.75,"Internal_Fr"
"6381",2010,1364.63,"Internal_Fr"
"6382",2010,3259.61,"Internal_Fr"
"6383",2010,450.87,"Internal_Fr"
"6384",2010,3022.44,"Internal_Fr"
"6385",2010,1802.68,"Internal_Fr"
"6386",2010,3150.16,"Internal_Fr"
"6387",2010,4008.55,"Internal_Fr"
"6388",2010,6319.03,"Internal_Fr"
"6389",2010,2615.07,"Internal_Fr"
"6390",2010,277.23,"Internal_Fr"
"6391",2010,5113.52,"Internal_Fr"
"6392",2010,12268.33,"Internal_Fr"
"6393",2011,7700.34,"Internal_Fr"
"6394",2011,3703.83,"Internal_Fr"
"6395",2011,13413.41,"Internal_Fr"
"6396",2011,4162.38,"Internal_Fr"
"6397",2011,4048.4,"Internal_Fr"
"6398",2011,288.92,"Internal_Fr"
"6399",2011,7083.89,"Internal_Fr"
"6400",2011,10919.62,"Internal_Fr"
"6401",2011,10907.26,"Internal_Fr"
"6402",2011,22184.58,"Internal_Fr"
"6403",2011,4272.46,"Internal_Fr"
"6404",2011,11057.92,"Internal_Fr"
"6405",2011,6228.37,"Internal_Fr"
"6406",2011,3683.5,"Internal_Fr"
"6407",2011,2592.61,"Internal_Fr"
"6408",2011,535.57,"Internal_Fr"
"6409",2011,7722.78,"Internal_Fr"
"6410",2011,3298.08,"Internal_Fr"
"6411",2011,16777.23,"Internal_Fr"
"6412",2011,1141.82,"Internal_Fr"
"6413",2011,4694.06,"Internal_Fr"
"6414",2011,2137.08,"Internal_Fr"
"6415",2011,13936,"Internal_Fr"
"6416",2011,573.08,"Internal_Fr"
"6417",2011,3177.73,"Internal_Fr"
"6418",2011,2471.19,"Internal_Fr"
"6419",2011,3173.28,"Internal_Fr"
"6420",2011,1392.79,"Internal_Fr"
"6421",2011,14684.24,"Internal_Fr"
"6422",2011,12903.26,"Internal_Fr"
"6423",2011,2433.5,"Internal_Fr"
"6424",2011,7669.64,"Internal_Fr"
"6425",2011,2228.53,"Internal_Fr"
"6426",2011,3898.5,"Internal_Fr"
"6427",2011,808.4,"Internal_Fr"
"6428",2011,12279.58,"Internal_Fr"
"6429",2011,2007.54,"Internal_Fr"
"6430",2011,5572.19,"Internal_Fr"
"6431",2011,2424.86,"Internal_Fr"
"6432",2011,16004.2,"Internal_Fr"
"6433",2011,7718.52,"Internal_Fr"
"6434",2011,2577.92,"Internal_Fr"
"6435",2011,6345.57,"Internal_Fr"
"6436",2011,438.55,"Internal_Fr"
"6437",2011,1117.98,"Internal_Fr"
"6438",2011,5480.96,"Internal_Fr"
"6439",2011,6238.41,"Internal_Fr"
"6440",2011,3661.36,"Internal_Fr"
"6441",2011,402.98,"Internal_Fr"
"6442",2011,709.5,"Internal_Fr"
"6443",2011,850.22,"Internal_Fr"
"6444",2011,15016.39,"Internal_Fr"
"6445",2011,6278.03,"Internal_Fr"
"6446",2011,10398.04,"Internal_Fr"
"6447",2011,766.24,"Internal_Fr"
"6448",2011,4618.16,"Internal_Fr"
"6449",2011,7525.48,"Internal_Fr"
"6450",2011,2109.59,"Internal_Fr"
"6451",2011,2551.87,"Internal_Fr"
"6452",2011,4422.33,"Internal_Fr"
"6453",2011,8078.63,"Internal_Fr"
"6454",2011,8154.56,"Internal_Fr"
"6455",2011,10702.61,"Internal_Fr"
"6456",2011,2765.55,"Internal_Fr"
"6457",2011,32888.78,"Internal_Fr"
"6458",2011,592.8,"Internal_Fr"
"6459",2011,9036.98,"Internal_Fr"
"6460",2011,2074.14,"Internal_Fr"
"6461",2011,209.44,"Internal_Fr"
"6462",2011,10348.33,"Internal_Fr"
"6463",2011,5391.51,"Internal_Fr"
"6464",2012,117.65,"Internal_Fr"
"6465",2012,3678.2,"Internal_Fr"
"6466",2012,1874.04,"Internal_Fr"
"6467",2012,2461.98,"Internal_Fr"
"6468",2012,5833.78,"Internal_Fr"
"6469",2012,596.7,"Internal_Fr"
"6470",2012,20006.67,"Internal_Fr"
"6471",2012,1386.75,"Internal_Fr"
"6472",2012,1630.41,"Internal_Fr"
"6473",2012,7404.61,"Internal_Fr"
"6474",2012,390.92,"Internal_Fr"
"6475",2012,514.8,"Internal_Fr"
"6476",2012,409.76,"Internal_Fr"
"6477",2012,1116.86,"Internal_Fr"
"6478",2012,1596.94,"Internal_Fr"
"6479",2012,9757.64,"Internal_Fr"
"6480",2012,4536.39,"Internal_Fr"
"6481",2012,150.26,"Internal_Fr"
"6482",2012,263.81,"Internal_Fr"
"6483",2012,1633.06,"Internal_Fr"
"6484",2012,2217.28,"Internal_Fr"
"6485",2012,1392.45,"Internal_Fr"
"6486",2012,2093.56,"Internal_Fr"
"6487",2012,4723.28,"Internal_Fr"
"6488",2012,9148.39,"Internal_Fr"
"6489",2012,2430.04,"Internal_Fr"
"6490",2012,10444.61,"Internal_Fr"
"6491",2012,1176.02,"Internal_Fr"
"6492",2012,2711.16,"Internal_Fr"
"6493",2012,1967.31,"Internal_Fr"
"6494",2012,3752.53,"Internal_Fr"
"6495",2012,16410.25,"Internal_Fr"
"6496",2012,146.59,"Internal_Fr"
"6497",2012,1694.94,"Internal_Fr"
"6498",2012,1270.29,"Internal_Fr"
"6499",2012,2302.54,"Internal_Fr"
"6500",2012,371.85,"Internal_Fr"
"6501",2012,10690.61,"Internal_Fr"
"6502",2012,1272.51,"Internal_Fr"
"6503",2012,2113.31,"Internal_Fr"
"6504",2012,1355.28,"Internal_Fr"
"6505",2012,5695.51,"Internal_Fr"
"6506",2012,59.81,"Internal_Fr"
"6507",2012,597.99,"Internal_Fr"
"6508",2012,1282.94,"Internal_Fr"
"6509",2012,7852.53,"Internal_Fr"
"6510",2012,135.77,"Internal_Fr"
"6511",2012,2344.32,"Internal_Fr"
"6512",2012,18773.18,"Internal_Fr"
"6513",2012,3675.24,"Internal_Fr"
"6514",2012,9893.55,"Internal_Fr"
"6515",2012,629.12,"Internal_Fr"
"6516",2012,6445.91,"Internal_Fr"
"6517",2012,1490.59,"Internal_Fr"
"6518",2012,4731.83,"Internal_Fr"
"6519",2012,2963.19,"Internal_Fr"
"6520",2012,3213.9,"Internal_Fr"
"6521",2012,5363.55,"Internal_Fr"
"6522",2012,1760.18,"Internal_Fr"
"6523",2012,2353.62,"Internal_Fr"
"6524",2012,3143.92,"Internal_Fr"
"6525",2012,3924.9,"Internal_Fr"
"6526",2012,9492.91,"Internal_Fr"
"6527",2012,4954.22,"Internal_Fr"
"6528",2012,2011.47,"Internal_Fr"
"6529",2012,9387.9,"Internal_Fr"
"6530",2012,7124.76,"Internal_Fr"
"6531",2012,2652.03,"Internal_Fr"
"6532",2012,1713.87,"Internal_Fr"
"6533",2012,11619.96,"Internal_Fr"
"6534",2012,3938.07,"Internal_Fr"
"6535",2012,2358.08,"Internal_Fr"
"6536",2012,2298.5,"Internal_Fr"
"6537",2012,47.88,"Internal_Fr"
"6538",2012,5089.85,"Internal_Fr"
"6539",2012,342.51,"Internal_Fr"
"6540",2012,864.36,"Internal_Fr"
"6541",2012,1253.86,"Internal_Fr"
"6542",2012,12633.2,"Internal_Fr"
"6543",2012,235.16,"Internal_Fr"
"6544",2012,1966.57,"Internal_Fr"
"6545",2012,1059.56,"Internal_Fr"
"6546",2012,4448.18,"Internal_Fr"
"6547",2012,2041.52,"Internal_Fr"
"6548",2012,6047.69,"Internal_Fr"
"6549",2012,4047.76,"Internal_Fr"
"6550",2012,4705.74,"Internal_Fr"
"6551",2012,10567.16,"Internal_Fr"
"6552",2012,8644.36,"Internal_Fr"
"6553",2012,7657.85,"Internal_Fr"
"6554",2012,4510.49,"Internal_Fr"
"6555",2012,1647.25,"Internal_Fr"
"6556",2012,2562.4,"Internal_Fr"
"6557",2012,1961.85,"Internal_Fr"
"6558",2012,2979.76,"Internal_Fr"
"6559",2012,4951.26,"Internal_Fr"
"6560",2012,139.84,"Internal_Fr"
"6561",2012,4285.96,"Internal_Fr"
"6562",2012,5929.58,"Internal_Fr"
"6563",2012,4310.43,"Internal_Fr"
"6564",2012,3813.65,"Internal_Fr"
"6565",2012,9741.15,"Internal_Fr"
"6566",2012,10.91,"Internal_Fr"
"6567",2012,778.99,"Internal_Fr"
"6568",2012,5323.49,"Internal_Fr"
"6569",2012,157.78,"Internal_Fr"
"6570",2012,1773.51,"Internal_Fr"
"6571",2012,11084.81,"Internal_Fr"
"6572",2012,4404.57,"Internal_Fr"
"6573",2012,211.11,"Internal_Fr"
"6574",2012,892.69,"Internal_Fr"
"6575",2012,831.14,"Internal_Fr"
"6576",2013,3590.29,"Internal_Fr"
"6577",2013,11800.14,"Internal_Fr"
"6578",2013,6867.76,"Internal_Fr"
"6579",2013,4444.47,"Internal_Fr"
"6580",2013,2786.46,"Internal_Fr"
"6581",2013,5312.91,"Internal_Fr"
"6582",2013,600.63,"Internal_Fr"
"6583",2013,1122.66,"Internal_Fr"
"6584",2013,9541.58,"Internal_Fr"
"6585",2013,834.6,"Internal_Fr"
"6586",2013,4078.05,"Internal_Fr"
"6587",2013,8143.02,"Internal_Fr"
"6588",2013,1570.69,"Internal_Fr"
"6589",2013,5051.01,"Internal_Fr"
"6590",2013,381.72,"Internal_Fr"
"6591",2013,5044.51,"Internal_Fr"
"6592",2013,2724.91,"Internal_Fr"
"6593",2013,648.71,"Internal_Fr"
"6594",2013,1720.23,"Internal_Fr"
"6595",2013,1733.34,"Internal_Fr"
"6596",2013,7078.16,"Internal_Fr"
"6597",2013,12615.64,"Internal_Fr"
"6598",2013,3326.97,"Internal_Fr"
"6599",2013,615.94,"Internal_Fr"
"6600",2013,12621.82,"Internal_Fr"
"6601",2013,2084.99,"Internal_Fr"
"6602",2013,10987.67,"Internal_Fr"
"6603",2013,990.56,"Internal_Fr"
"6604",2013,350.22,"Internal_Fr"
"6605",2013,7968.31,"Internal_Fr"
"6606",2013,1659.69,"Internal_Fr"
"6607",2013,688.12,"Internal_Fr"
"6608",2013,8488.36,"Internal_Fr"
"6609",2013,819.98,"Internal_Fr"
"6610",2013,270.25,"Internal_Fr"
"6611",2013,1417.93,"Internal_Fr"
"6612",2013,645.26,"Internal_Fr"
"6613",2013,8660.83,"Internal_Fr"
"6614",2013,9035.1,"Internal_Fr"
"6615",2013,1032.47,"Internal_Fr"
"6616",2013,6079.68,"Internal_Fr"
"6617",2013,5890.33,"Internal_Fr"
"6618",2013,1232.5,"Internal_Fr"
"6619",2013,4506.82,"Internal_Fr"
"6620",2013,7775.36,"Internal_Fr"
"6621",2013,952.2,"Internal_Fr"
"6622",2013,8659.5,"Internal_Fr"
"6623",2013,6695.51,"Internal_Fr"
"6624",2013,3833.15,"Internal_Fr"
"6625",2013,4667.39,"Internal_Fr"
"6626",2013,8437.22,"Internal_Fr"
"6627",2013,1548.42,"Internal_Fr"
"6628",2013,8225.38,"Internal_Fr"
"6629",2013,2514.13,"Internal_Fr"
"6630",2013,1147.33,"Internal_Fr"
"6631",2013,11448.09,"Internal_Fr"
"6632",2013,2387.9,"Internal_Fr"
"6633",2013,4109.31,"Internal_Fr"
"6634",2013,1416.87,"Internal_Fr"
"6635",2013,2810.93,"Internal_Fr"
"6636",2013,483.05,"Internal_Fr"
"6637",2013,11378.29,"Internal_Fr"
"6638",2013,16131.66,"Internal_Fr"
"6639",2013,7087.56,"Internal_Fr"
"6640",2013,1684.11,"Internal_Fr"
"6641",2013,127.52,"Internal_Fr"
"6642",2013,13783.06,"Internal_Fr"
"6643",2013,9507.32,"Internal_Fr"
"6644",2013,4522.16,"Internal_Fr"
"6645",2013,1169.38,"Internal_Fr"
"6646",2013,11025.8,"Internal_Fr"
"6647",2013,10005.99,"Internal_Fr"
"6648",2013,8791.38,"Internal_Fr"
"6649",2013,602.78,"Internal_Fr"
"6650",2013,425.12,"Internal_Fr"
"6651",2013,952.64,"Internal_Fr"
"6652",2013,1145.96,"Internal_Fr"
"6653",2013,181.28,"Internal_Fr"
"6654",2013,2744.44,"Internal_Fr"
"6655",2013,16109.22,"Internal_Fr"
"6656",2013,2041.04,"Internal_Fr"
"6657",2013,83.44,"Internal_Fr"
"6658",2013,858.99,"Internal_Fr"
"6659",2013,2744.21,"Internal_Fr"
"6660",2013,4373.56,"Internal_Fr"
"6661",2013,361.8,"Internal_Fr"
"6662",2013,2946.21,"Internal_Fr"
"6663",2013,1620.81,"Internal_Fr"
"6664",2013,14838.62,"Internal_Fr"
"6665",2014,7563.35,"Internal_Fr"
"6666",2014,173.55,"Internal_Fr"
"6667",2014,7868.56,"Internal_Fr"
"6668",2014,1539.59,"Internal_Fr"
"6669",2014,3847.64,"Internal_Fr"
"6670",2014,2471.54,"Internal_Fr"
"6671",2014,4712.12,"Internal_Fr"
"6672",2014,10794.19,"Internal_Fr"
"6673",2014,11194,"Internal_Fr"
"6674",2014,11711.66,"Internal_Fr"
"6675",2014,2939.63,"Internal_Fr"
"6676",2014,24613.76,"Internal_Fr"
"6677",2014,1643.35,"Internal_Fr"
"6678",2014,3011.44,"Internal_Fr"
"6679",2014,13723.35,"Internal_Fr"
"6680",2014,369.87,"Internal_Fr"
"6681",2014,20781.96,"Internal_Fr"
"6682",2014,6330.02,"Internal_Fr"
"6683",2014,7663.06,"Internal_Fr"
"6684",2014,11048,"Internal_Fr"
"6685",2014,13338.01,"Internal_Fr"
"6686",2014,8634.28,"Internal_Fr"
"6687",2014,1510.58,"Internal_Fr"
"6688",2014,12245.71,"Internal_Fr"
"6689",2014,1093.11,"Internal_Fr"
"6690",2014,620.6,"Internal_Fr"
"6691",2014,433.36,"Internal_Fr"
"6692",2014,909.23,"Internal_Fr"
"6693",2014,8636.39,"Internal_Fr"
"6694",2014,10122.35,"Internal_Fr"
"6695",2014,608.81,"Internal_Fr"
"6696",2014,12533.82,"Internal_Fr"
"6697",2014,12721.29,"Internal_Fr"
"6698",2014,93.63,"Internal_Fr"
"6699",2014,224.09,"Internal_Fr"
"6700",2014,3016,"Internal_Fr"
"6701",2014,13242.81,"Internal_Fr"
"6702",2014,3226.32,"Internal_Fr"
"6703",2014,1262.5,"Internal_Fr"
"6704",2014,468.84,"Internal_Fr"
"6705",2014,151.46,"Internal_Fr"
"6706",2014,2802.59,"Internal_Fr"
"6707",2014,1369.16,"Internal_Fr"
"6708",2014,9752.65,"Internal_Fr"
"6709",2014,2152.32,"Internal_Fr"
"6710",2014,1321.65,"Internal_Fr"
"6711",2014,1901.87,"Internal_Fr"
"6712",2014,16380.62,"Internal_Fr"
"6713",2014,3752.19,"Internal_Fr"
"6714",2014,4249.83,"Internal_Fr"
"6715",2014,452.24,"Internal_Fr"
"6716",2014,3132.78,"Internal_Fr"
"6717",2014,4977.35,"Internal_Fr"
"6718",2014,5562.26,"Internal_Fr"
"6719",2014,957.42,"Internal_Fr"
"6720",2014,7392.07,"Internal_Fr"
"6721",2014,2227.59,"Internal_Fr"
"6722",2014,2278.42,"Internal_Fr"
"6723",2014,15233.98,"Internal_Fr"
"6724",2014,1190.88,"Internal_Fr"
"6725",2014,4629.52,"Internal_Fr"
"6726",2014,4289.61,"Internal_Fr"
"6727",2014,2631.74,"Internal_Fr"
"6728",2014,3426.09,"Internal_Fr"
"6729",2014,7324.07,"Internal_Fr"
"6730",2014,254.32,"Internal_Fr"
"6731",2014,11503.06,"Internal_Fr"
"6732",2014,8429.92,"Internal_Fr"
"6733",2014,9114.85,"Internal_Fr"
"6734",2014,4027.89,"Internal_Fr"
"6735",2014,1423.2,"Internal_Fr"
"6736",2014,2804.45,"Internal_Fr"
"6737",2014,544.43,"Internal_Fr"
"6738",2014,756.28,"Internal_Fr"
"6739",2014,911.14,"Internal_Fr"
"6740",2014,2825.01,"Internal_Fr"
"6741",2014,1424.95,"Internal_Fr"
"6742",2014,1157.15,"Internal_Fr"
"6743",2014,1102.01,"Internal_Fr"
"6744",2014,10,"Internal_Fr"
"6745",2014,1634.57,"Internal_Fr"
"6746",2014,1802.5,"Internal_Fr"
"6747",2014,943.68,"Internal_Fr"
"6748",2014,7968.96,"Internal_Fr"
"6749",2014,22753.68,"Internal_Fr"
"6750",2014,9148.63,"Internal_Fr"
"6751",2014,6295.59,"Internal_Fr"
"6752",2014,12553.18,"Internal_Fr"
"6753",2014,1910.81,"Internal_Fr"
"6754",2014,13016.43,"Internal_Fr"
"6755",2014,171.93,"Internal_Fr"
"6756",2014,4571.72,"Internal_Fr"
"6757",2014,10,"Internal_Fr"
"6758",2014,1478.57,"Internal_Fr"
"6759",2014,7058.15,"Internal_Fr"
"6760",2014,331.51,"Internal_Fr"
"6761",2014,4273.14,"Internal_Fr"
"6762",2014,1522.83,"Internal_Fr"
"6763",2014,4760.46,"Internal_Fr"
"6764",2014,4778.71,"Internal_Fr"
"6765",2014,17218.12,"Internal_Fr"
